text,label
การบริการเริ่มแย่ลงทุกวัน เดินเข้าสาขาซีคอนสแควร์ชั้นใต้ดิน ส่งลูกค้ามานั่งโต๊ะ แต่โต๊ะยังไม่เก็บ แก้วนน้ำใช้แล้ววางอยู่ เต็มไปหมด เรียกพนักงานไม่มีใครสนใจสักคน ทำไม่ได้ยิน ต้องไปเรียกคนที่ใส่สูทสีดำมา ถึงได้เรื่อง บะหมี่หยก2ก้อนฟรี บอกไม่ได้ต้องลงทะเบียนต่อหน้าพนักงาน คุณควรแจ้งตั้งแต่แรก ไม่ใช่ทำแล้วบอกต้องทำใหม่ สรุป เสียเงินง่ายกว่าเยอะ มากินก็บ่อย ของอะไรที่เป็นโปรโมชั่นมักจะยากกับลูกค้าเสมอ ฝากmkปรับปรุงการบริการด้วยนะค่ะ,neg
สามารถใช้ต่อได้ค่ะ แต่ถ้ากรณียอดการทานในบัตรถึงสามารถเปลี่ยนใหม่ได้เลยค่ะ,neu
การได้อยู่กับเพื่อนพร้อมคนที่เรารักได้countdownไปด้วยกัน +เครื่องดื่มที่ใช่อย่าง BLEND285แค่นี้ก็กลมกล่อมสุดๆแล้วค่ะ,neu
Rip,neg
"CLAP & Bacardi present Hot Pants Party ศุกร์ที่ 4 พฤษภาคมนี้ กับ ""Hot Pants"" ปาร์ตี้ขาสั้นรับ SUMMER ทั้ง DEMO และ YELLO BAR Special complementary cocktails (first come first served while supplies last) DRESS CODE : Hot Pants, Summer looks 20+ Bring ID DEMO และ YELLO BAR ทองหล่อซอย 10 for more information pls call 088-888-8888 02-2222222 English service 099-999-9999",neu
ais กับ dtac ไรดีกว่านี่จะไปย้ายค่ายแต่ลังเล,q
กิน Mk ดีก่า,pos
มีโอกาศจะสำเรจใหมครับ,neu
พึ่งไปกินมาหายอยากเลยก้อน กะทะดำหมูชอบติดอ่ะก้อนเอาหมูชุบน้ำซุปแล้วก็ยังติด ขอมันหมูหนาๆหน่อยน่ะค่ะ,neg
สอบถามหน่อยนะคะ บลัชออนของ 3ce สีอะไรคะ,q
สุขสันต์วันสงกรานต์ ขอบคุณ SHEENe มอบความสวยใสในวันสงกรานต์ สวยมั่นไม่กลัวแดดชอบแป้งSHEENe ควบคุมความมันได้ดี ไม่เยิ้มมันเหนอะหนะ ใชัต้วเดียวเอาอยู่เลยค่ะ สวยมั่นได้ทุกวันของใช้คู่กายค่ะ ขออวยพรให้ทีมงานทุกคน มีความสุขมากๆและสวยใสตลอดกาลค่ะปีนี้ยอดขายพุ่งแรงขายดีกำไรงามรับปีใหม่ไทยค่ะ,pos
ซาวด์เช็คเสร็จแล้ว คืนนี้เจอกับพวกเราที่นี่นะครับ. #Mutatera #Chang #MUSICTROPOLIS,neu
"แอดมินขออภัยในเหตุการณ์ที่เกิดขึ้นจากใจจริงมา ณ ที่นี้ด้วยนะคะ แอดมินขอทราบวันที่,เวลาที่คุณลูกค้าเข้าใช้บริการเพื่อแจ้งเรื่องให้ทางหน่วยงานที่เกี่ยวข้องทราบด้วยนะคะ ^^",neu
BNK48 จะเลือก All New Suzuki Swift 2018 1. สีเเดง #navasuzuki,neu
ไม่ไหวแล้วอยากฆ่าพี่ก้อน,neg
กินไม่เปน,neg
ไปปะ,pos
อีเหี้ยจีนทำเบียร์ช้างปลอม,neg
ดีๆๆๆ,neu
มาใหม่ๆ,pos
ไปกินบาบีก้อนกันมั้ยล่ะ?,pos
เบียร์ช้างได้กำไลบานตะไท ดีกรีลด ภาษีลด แต่ราคาไม่ลด แดกเข้าไปซิครับ 6-7 ขวดก็ไม่เมา,neg
อาหมี รอบเช้า อยากกินอ่ะ,pos
แข่งเสร็จ6ทุ่มนู้นมั้ง,neu
เอาไงดี คืนนี้ยังไม่มีที่ลง 555,neu
คุยกับเจ้าหน้าที่ประเทศกละลาแลนด์รู้เรื่องด้วยหรอคับ???,neu
เห็นน้องที่ทำงานใช้แล้วผิวหน้าดีเลยลองซื้อมาใช้ แล้วทาง snailwhite ทราบ จึงมาติดต่อให้เป็นพรีเซนเตอร์,neu
เราแพ้โซฟีมากกก... แค่แป้งแคร์สีฟ้าช่วยได้นะ ทาก่อนใส่,neg
จัดมาาา,neu
ผ้าอนามัยที่ใช้อยู่ประจำ ทำไมอยู่ๆก็หายากขึ้นมา??,neg
ที่จริงเบียร์สิงห์ก็อร่อยนะ. ชิมก่อนได้ครับ,pos
หมูไง จะใครละ,neu
แอดมินขออภัยในเหตุการณ์ที่เกิดขึ้นจากใจจริงมา ณ ที่นี้นะคะ แอดมินขอทราบสาขาที่คุณลูกค้าเข้าใช้บริการเพื่อแจ้งเรื่องให้ทางหัวหน้างานทราบและตรวจสอบการทำงานของพนักงานค่ะ,neu
[Pls RT] ใครพบกระเป๋าตังหลุยส์ใบยาวหล่นบนรถแท็กซี่โตโยต้า อัลติส ส่วนบุคคลสีเขียวเหลือง ป้ายทะเบียน 1XX 1111 วันที่ 1 ม.ค. จากเซนเวิลไปลงรามอินทรา68 ตอนประมานตี2-3 หน้าตากระเป๋าตามรูปค่ะ ใครพบหรือทางแท็กซี่ทราบเรื่องติดต่อมาได้ทางทวิตนี้เลยค่ะ,neu
